"datetime","ercot_electricity_demand"
1533628800,47198
1533632400,50709
1533636000,54630
1533639600,58411
1533643200,61896
1533646800,64804
1533650400,66702
1533654000,67307
1533657600,67008
1533661200,66679
1533664800,65445
1533668400,63467
1533672000,61598
1533675600,59302
1533679200,55287
1533682800,51108
1533686400,47748
1533690000,45368
1533693600,43603
1533697200,42609
1533700800,42435
1533704400,43523
1533708000,45074
1533711600,45771
1533715200,48092
1533718800,51575
1533722400,55383
1533726000,58662
1533729600,61024
1533733200,63005
1533736800,63850
1533740400,63344
1533744000,63387
1533747600,63335
1533751200,62409
1533754800,60452
1533758400,58905
1533762000,56931
1533765600,53257
1533769200,49114
1533772800,45634
1533776400,43083
1533780000,41307
1533783600,40156
1533787200,39913
1533790800,40967
1533794400,42836
1533798000,43749
1533801600,45755
1533805200,48750
1533808800,52174
1533812400,55512
1533816000,59087
1533819600,62488
1533823200,65009
1533826800,66451
1533830400,66234
1533834000,64790
1533837600,62572
1533841200,60063
1533844800,58447
1533848400,56144
1533852000,52116
1533855600,48335
1533859200,45247
1533862800,42908
1533866400,41333
1533870000,40406
1533873600,40235
1533877200,41326
1533880800,43179
1533884400,44084
1533888000,46082
1533891600,48431
1533895200,50814
1533898800,52849
1533902400,54521
1533906000,56284
1533909600,57634
1533913200,58760
1533916800,59184
1533920400,58506
1533924000,56323
1533927600,54001
1533931200,52955
1533934800,51300
1533938400,48484
1533942000,45460
1533945600,42739
1533949200,40597
1533952800,38974
1533956400,37983
1533960000,37435
1533963600,37529
1533967200,38162
1533970800,38637
1533974400,40517
1533978000,42969
1533981600,45693
1533985200,48070
1533988800,49628
1533992400,50628
1533996000,51133
1533999600,51662
1534003200,51705
1534006800,51079
1534010400,49770
1534014000,48320
1534017600,47862
1534021200,46701
1534024800,44473
1534028400,42086
1534032000,39863
1534035600,38253
1534039200,36890
1534042800,36156
1534046400,35903
1534050000,36092
1534053600,36606
1534057200,37007
1534060800,39188
1534064400,42315
1534068000,45311
1534071600,48023
1534075200,49644
1534078800,50476
1534082400,51202
1534086000,51682
1534089600,51998
1534093200,52520
1534096800,51964
1534100400,50553
1534104000,50070
1534107600,48749
1534111200,46127
1534114800,42985
1534118400,40531
1534122000,38871
1534125600,37773
1534129200,37420
1534132800,37848
1534136400,39488
1534140000,41822
1534143600,42939
1534147200,44700
1534150800,47384
1534154400,50531
1534158000,53683
1534161600,56624
1534165200,58801
1534168800,59868
1534172400,60167
1534176000,60015
1534179600,59052
1534183200,57335
1534186800,55257
1534190400,54346
1534194000,52502
1534197600,49043
1534201200,45278
1534204800,42316
1534208400,40309
1534212000,38990
1534215600,38290
1534219200,38379
1534222800,39669
1534226400,41766
1534230000,42604
1534233600,44338
1534237200,47201
1534240800,50421
1534244400,53320
1534248000,56355
1534251600,59055
1534255200,60951
1534258800,62293
1534262400,62933
1534266000,62583
1534269600,61354
1534273200,59178
1534276800,57829
1534280400,55807
1534284000,52075
1534287600,48021
1534291200,44820
1534294800,42590
1534298400,41073
1534302000,40274
1534305600,40351
1534309200,41749
1534312800,43887
1534316400,44406
1534320000,46423
1534323600,49791
1534327200,53556
1534330800,57161
1534334400,60554
1534338000,63565
1534341600,66004
1534345200,67136
1534348800,67605
1534352400,67492
1534356000,66383
1534359600,63971
1534363200,61988
1534366800,59192
1534370400,54984
1534374000,50720
1534377600,47072
1534381200,44475
1534384800,42756
1534388400,41727
1534392000,41492
1534395600,42737
1534399200,44822
1534402800,45367
1534406400,47415
1534410000,51008
1534413600,55015
1534417200,58934
1534420800,62541
1534424400,65813
1534428000,68021
1534431600,69092
1534435200,69080
1534438800,68345
1534442400,66818
1534446000,64313
1534449600,62580
1534453200,59890
1534456800,55574
1534460400,51298
1534464000,47739
1534467600,45258
1534471200,43547
1534474800,42360
1534478400,41963
1534482000,42911
1534485600,44912
1534489200,45417
1534492800,47506
1534496400,50996
1534500000,54674
1534503600,58073
1534507200,61553
1534510800,65176
1534514400,67936
1534518000,69096
1534521600,69394
1534525200,69173
1534528800,67713
1534532400,64716
1534536000,62385
1534539600,59501
1534543200,55644
1534546800,51883
1534550400,48554
1534554000,45888
1534557600,43798
1534561200,42319
1534564800,41432
1534568400,41249
1534572000,41611
1534575600,41921
1534579200,44764
1534582800,48784
1534586400,53139
1534590000,57303
1534593600,61073
1534597200,64118
1534600800,66261
1534604400,67871
1534608000,68483
1534611600,68000
1534615200,65396
1534618800,61467
1534622400,58926
1534626000,56225
1534629600,52933
1534633200,49472
1534636800,46392
1534640400,43953
1534644000,42087
1534647600,40777
1534651200,40019
1534654800,39653
1534658400,39903
1534662000,40045
1534665600,42522
1534669200,46334
1534672800,50182
1534676400,54031
1534680000,57676
1534683600,60661
1534687200,63031
1534690800,64629
1534694400,65274
1534698000,65336
1534701600,64230
1534705200,62261
1534708800,60651
1534712400,58276
1534716000,54243
1534719600,50010
1534723200,46655
1534726800,44259
1534730400,42634
1534734000,41782
1534737600,41825
1534741200,43317
1534744800,45680
1534748400,46184
1534752000,47833
1534755600,50761
1534759200,53997
1534762800,57302
1534766400,60546
1534770000,63794
1534773600,66175
1534777200,67549
1534780800,67808
1534784400,66815
1534788000,65157
1534791600,62789
1534795200,60997
1534798800,58077
1534802400,53538
1534806000,49194
1534809600,45645
1534813200,43173
1534816800,41495
1534820400,40480
1534824000,40300
1534827600,41693
1534831200,44042
1534834800,44368
1534838400,45993
1534842000,49212
1534845600,53133
1534849200,56939
1534852800,60622
1534856400,64135
1534860000,66816
1534863600,68477
1534867200,69250
1534870800,68815
1534874400,67121
1534878000,64231
1534881600,61976
1534885200,58725
1534888800,54114
1534892400,49661
1534896000,46037
1534899600,43496
1534903200,41690
1534906800,40495
1534910400,40214
1534914000,41584
1534917600,43906
1534921200,44372
1534924800,45985
1534928400,49080
1534932000,52819
1534935600,56619
1534939200,60332
1534942800,63992
1534946400,66848
1534950000,68452
1534953600,69385
1534957200,69149
1534960800,67705
1534964400,65055
1534968000,63121
1534971600,59973
1534975200,55490
1534978800,50842
1534982400,47009
1534986000,44278
1534989600,42367
1534993200,41117
1534996800,40890
1535000400,42084
1535004000,44436
1535007600,44771
1535011200,46439
1535014800,49785
1535018400,53988
1535022000,58314
1535025600,62316
1535029200,65903
1535032800,68410
1535036400,69429
1535040000,69888
1535043600,69658
1535047200,68192
1535050800,65685
1535054400,63896
1535058000,60999
1535061600,56693
1535065200,52317
1535068800,48608
1535072400,45902
1535076000,43976
1535079600,42712
1535083200,42364
1535086800,43394
1535090400,45537
1535094000,45808
1535097600,47632
1535101200,51159
1535104800,54908
1535108400,58602
1535112000,62048
1535115600,65308
1535119200,67927
1535122800,69255
1535126400,69663
1535130000,69306
1535133600,67316
1535137200,64355
1535140800,62161
1535144400,59313
1535148000,55596
1535151600,51842
1535155200,48414
1535158800,45717
1535162400,43690
1535166000,42342
1535169600,41501
1535173200,41275
1535176800,41595
1535180400,41766
1535184000,44597
1535187600,48863
1535191200,53229
1535194800,57146
1535198400,60462
1535202000,63247
1535205600,65408
1535209200,66940
1535212800,67519
1535216400,67132
1535220000,65344
1535223600,62619
1535227200,60790
1535230800,58090
1535234400,54717
1535238000,51106
1535241600,48009
1535245200,45390
1535248800,43430
1535252400,42017
1535256000,41044
1535259600,40625
1535263200,40516
1535266800,40592
1535270400,43418
1535274000,47822
1535277600,52048
1535281200,55923
1535284800,59474
1535288400,62373
1535292000,64456
1535295600,65585
1535299200,66003
1535302800,65785
1535306400,64659
1535310000,62565
1535313600,61300
1535317200,58728
1535320800,54661
1535324400,50435
1535328000,47255
1535331600,45090
1535335200,43603
1535338800,42734
1535342400,42682
1535346000,43980
1535349600,46545
1535353200,46830
1535356800,48574
1535360400,51983
1535364000,55648
1535367600,59086
1535371200,62179
1535374800,64835
1535378400,66894
1535382000,68308
1535385600,69084
1535389200,68421
1535392800,66730
1535396400,64288
1535400000,62557
1535403600,59501
1535407200,55093
1535410800,50930
1535414400,47744
1535418000,45546
1535421600,43969
1535425200,43070
1535428800,43067
1535432400,44366
1535436000,46917
1535439600,47207
1535443200,48840
1535446800,52088
1535450400,55676
1535454000,59017
1535457600,62363
1535461200,65450
1535464800,67247
1535468400,67925
1535472000,68401
1535475600,67956
1535479200,66385
1535482800,64381
1535486400,62977
1535490000,60146
1535493600,55696
1535497200,51427
1535500800,47909
1535504400,45473
1535508000,43787
1535511600,42677
1535515200,42464
1535518800,43705
1535522400,46100
1535526000,46317
1535529600,48050
1535533200,51357
1535536800,54749
1535540400,57444
1535544000,59414
1535547600,61631
1535551200,63320
1535554800,64587
1535558400,65576
1535562000,65190
1535565600,63776
1535569200,61507
1535572800,60221
1535576400,57318
1535580000,53170
1535583600,48843
1535587200,45460
1535590800,43170
1535594400,41428
1535598000,40271
1535601600,39979
1535605200,41290
1535608800,43962
1535612400,44408
1535616000,46094
1535619600,49360
1535623200,53069
1535626800,56482
1535630400,59699
1535634000,62558
1535637600,65084
1535641200,66897
1535644800,67956
1535648400,67535
1535652000,65745
1535655600,63169
1535659200,61530
1535662800,58570
1535666400,54099
1535670000,49674
1535673600,46116
1535677200,43595
1535680800,41758
1535684400,40777
1535688000,40496
1535691600,41721
1535695200,44138
1535698800,44553
1535702400,46495
1535706000,50196
1535709600,54012
1535713200,57587
1535716800,60997
1535720400,64149
1535724000,66538
1535727600,67835
1535731200,68351
1535734800,67657
1535738400,65274
1535742000,62144
1535745600,60195
1535749200,57498
1535752800,54073
1535756400,50440
1535760000,47130
1535763600,44553
1535767200,42490
1535770800,40999
1535774400,40066
1535778000,39671
1535781600,39881
1535785200,40067
1535788800,42695
1535792400,46592
1535796000,50672
1535799600,54533
1535803200,57847
1535806800,60520
1535810400,62250
1535814000,62902
1535817600,63246
1535821200,62879
1535824800,61404
1535828400,58811
1535832000,57156
1535835600,54729
1535839200,51690
1535842800,48477
1535846400,45432
1535850000,43049
1535853600,41272
1535857200,39833
1535860800,38987
1535864400,38558
1535868000,38608
1535871600,38696
1535875200,40999
1535878800,44313
1535882400,47479
1535886000,50450
1535889600,52961
1535893200,55087
1535896800,56668
1535900400,57817
1535904000,58238
1535907600,57850
1535911200,56321
1535914800,54404
1535918400,53434
1535922000,51299
1535925600,48472
1535929200,45465
1535932800,42792
1535936400,40783
1535940000,39382
1535943600,38504
1535947200,38110
1535950800,38452
1535954400,39078
1535958000,39143
1535961600,40303
1535965200,42594
1535968800,45028
1535972400,46913
1535976000,48324
1535979600,49499
1535983200,50260
1535986800,50632
1535990400,51149
1535994000,51219
1535997600,50510
1536001200,49730
1536004800,49590
1536008400,47747
1536012000,44720
1536015600,41581
1536019200,39367
1536022800,37937
1536026400,36996
1536030000,36666
1536033600,37147
1536037200,38971
1536040800,42060
1536044400,42901
1536048000,43638
1536051600,45832
1536055200,48447
1536058800,50937
1536062400,53316
1536066000,55603
1536069600,57289
1536073200,58455
1536076800,59187
1536080400,58722
1536084000,56992
1536087600,54992
1536091200,54216
1536094800,51797
1536098400,48109
1536102000,44476
1536105600,41510
1536109200,39571
1536112800,38315
1536116400,37723
1536120000,37988
1536123600,39773
1536127200,42755
1536130800,43598
1536134400,44591
1536138000,47046
1536141600,50174
1536145200,53042
1536148800,55516
1536152400,57564
1536156000,58728
1536159600,59388
1536163200,59414
1536166800,58486
1536170400,56806
1536174000,55157
1536177600,54374
1536181200,51865
1536184800,48187
1536188400,44530
1536192000,41655
1536195600,39681
1536199200,38404
1536202800,37652
1536206400,37771
1536210000,39454
1536213600,42469
1536217200,43187
1536220800,44362
1536224400,46841
1536228000,49836
1536231600,52828
1536235200,55453
1536238800,57644
1536242400,58723
1536246000,58308
1536249600,57072
1536253200,55370
1536256800,53555
1536260400,52379
1536264000,51840
1536267600,49629
1536271200,46362
1536274800,43029
1536278400,40351
1536282000,38437
1536285600,37266
1536289200,36783
1536292800,36966
1536296400,38662
1536300000,41530
1536303600,42438
1536307200,43511
1536310800,45976
1536314400,48916
1536318000,51804
1536321600,54505
1536325200,56975
1536328800,58824
1536332400,60023
1536336000,60335
1536339600,58616
1536343200,55770
1536346800,53327
1536350400,52055
1536354000,49849
1536357600,47179
1536361200,44156
1536364800,41415
1536368400,39357
1536372000,37809
1536375600,36798
1536379200,36359
1536382800,36619
1536386400,37333
1536390000,38004
1536393600,40225
1536397200,43296
1536400800,46024
1536404400,48353
1536408000,50102
1536411600,51193
1536415200,51762
1536418800,52083
1536422400,51986
1536426000,51357
1536429600,49854
1536433200,48649
1536436800,47987
1536440400,46322
1536444000,44188
1536447600,41676
1536451200,39254
1536454800,37449
1536458400,36080
1536462000,35145
1536465600,34603
1536469200,34539
1536472800,34909
1536476400,35252
1536480000,36984
1536483600,39393
1536487200,41779
1536490800,43817
1536494400,45249
1536498000,45536
1536501600,45212
1536505200,45199
1536508800,45233
1536512400,45245
1536516000,44831
1536519600,44977
1536523200,45241
1536526800,43847
1536530400,41075
1536534000,38102
1536537600,35846
1536541200,34327
1536544800,33464
1536548400,33199
1536552000,33693
1536555600,35484
1536559200,38642
1536562800,39866
1536566400,40262
1536570000,41306
1536573600,42575
1536577200,43602
1536580800,44059
1536584400,44548
1536588000,44867
1536591600,45119
1536595200,45565
1536598800,45673
1536602400,45350
1536606000,45413
1536609600,45697
1536613200,44190
1536616800,41381
1536620400,38292
1536624000,36046
1536627600,34545
1536631200,33644
1536634800,33262
1536638400,33600
1536642000,35459
1536645600,38688
1536649200,39926
1536652800,40260
1536656400,41151
1536660000,42408
1536663600,43621
1536667200,44657
1536670800,45735
1536674400,46704
1536678000,47456
1536681600,48152
1536685200,48115
1536688800,47459
1536692400,47155
1536696000,47298
1536699600,45752
1536703200,42782
1536706800,39570
1536710400,37029
1536714000,35580
1536717600,34747
1536721200,34436
1536724800,34773
1536728400,36586
1536732000,39869
1536735600,40952
1536739200,41292
1536742800,42530
1536746400,44278
1536750000,46201
1536753600,48350
1536757200,50621
1536760800,52561
1536764400,53954
1536768000,55181
1536771600,55342
1536775200,53902
1536778800,52342
1536782400,51727
1536786000,49279
1536789600,45714
1536793200,41984
1536796800,39243
1536800400,37375
1536804000,36219
1536807600,35622
1536811200,35824
1536814800,37513
1536818400,40585
1536822000,41477
1536825600,42074
1536829200,43903
1536832800,46177
1536836400,48509
1536840000,50730
1536843600,53025
1536847200,54512
1536850800,55290
1536854400,55914
1536858000,55747
1536861600,54354
1536865200,52878
1536868800,52269
1536872400,50006
1536876000,46448
1536879600,42797
1536883200,39971
1536886800,37991
1536890400,36608
1536894000,35862
1536897600,35891
1536901200,37446
1536904800,40385
1536908400,41418
1536912000,42035
1536915600,43614
1536919200,45607
1536922800,47171
1536926400,48594
1536930000,49820
1536933600,50790
1536937200,51347
1536940800,51344
1536944400,50391
1536948000,48691
1536951600,47692
1536955200,47149
1536958800,45627
1536962400,43370
1536966000,40797
1536969600,38561
1536973200,36792
1536976800,35618
1536980400,34868
1536984000,34625
1536987600,35067
1536991200,36047
1536994800,36851
1536998400,38958
1537002000,41958
1537005600,45212
1537009200,48228
1537012800,50932
1537016400,53102
1537020000,54503
1537023600,55258
1537027200,55080
1537030800,53570
1537034400,51276
1537038000,49710
1537041600,48575
1537045200,46367
1537048800,43859
1537052400,41224
1537056000,38922
1537059600,37158
1537063200,35821
1537066800,34908
1537070400,34386
1537074000,34369
1537077600,34725
1537081200,35096
1537084800,37288
1537088400,40786
1537092000,44620
1537095600,48463
1537099200,51911
1537102800,54563
1537106400,56261
1537110000,57238
1537113600,57789
1537117200,57416
1537120800,55819
1537124400,54279
1537128000,53074
1537131600,50339
1537135200,46767
1537138800,43041
1537142400,39974
1537146000,37899
1537149600,36660
1537153200,35957
1537156800,36141
1537160400,37893
1537164000,40900
1537167600,41765
1537171200,42966
1537174800,45779
1537178400,49456
1537182000,53091
1537185600,56555
1537189200,59581
1537192800,61722
1537196400,62915
1537200000,63262
1537203600,62952
1537207200,61344
1537210800,59162
1537214400,57572
1537218000,54180
1537221600,49886
1537225200,45876
1537228800,42624
1537232400,40393
1537236000,38902
1537239600,38066
1537243200,38047
1537246800,39596
1537250400,42500
1537254000,43176
1537257600,44244
1537261200,47216
1537264800,50961
1537268400,54715
1537272000,58241
1537275600,61367
1537279200,63421
1537282800,64243
1537286400,64606
1537290000,64296
1537293600,62631
1537297200,60597
1537300800,58873
1537304400,55555
1537308000,51116
1537311600,46887
1537315200,43611
1537318800,41184
1537322400,39526
1537326000,38507
1537329600,38406
1537333200,39765
1537336800,42559
1537340400,43163
1537344000,44488
1537347600,47664
1537351200,51519
1537354800,55202
1537358400,58601
1537362000,61656
1537365600,63700
1537369200,64541
1537372800,64588
1537376400,64127
1537380000,62136
1537383600,59965
1537387200,58291
1537390800,55192
1537394400,51156
1537398000,46888
1537401600,43457
1537405200,41252
1537408800,39783
1537412400,38931
1537416000,38941
1537419600,40531
1537423200,43402
1537426800,44042
1537430400,45009
1537434000,47592
1537437600,50762
1537441200,53534
1537444800,55561
1537448400,57124
1537452000,57935
1537455600,58498
1537459200,58667
1537462800,56738
1537466400,54166
1537470000,52627
1537473600,51722
1537477200,49595
1537480800,46425
1537484400,43261
1537488000,40674
1537491600,39115
1537495200,38281
1537498800,37891
1537502400,38324
1537506000,40207
1537509600,43339
1537513200,44535
1537516800,45204
1537520400,47272
1537524000,49586
1537527600,51616
1537531200,53420
1537534800,55212
1537538400,55931
1537542000,55498
1537545600,54691
1537549200,53187
1537552800,51545
1537556400,50520
1537560000,49499
1537563600,47667
1537567200,45393
1537570800,42825
1537574400,40674
1537578000,39009
1537581600,37901
1537585200,37179
1537588800,36812
1537592400,36995
1537596000,37602
1537599600,38314
1537603200,39522
1537606800,41146
1537610400,42704
1537614000,44181
1537617600,45448
1537621200,46182
1537624800,46039
1537628400,45149
1537632000,44136
1537635600,43256
1537639200,42386
1537642800,42341
1537646400,42073
1537650000,40755
1537653600,39109
1537657200,37125
1537660800,35126
1537664400,33530
1537668000,32238
1537671600,31373
1537675200,30971
1537678800,31020
1537682400,31554
1537686000,32158
1537689600,33632
1537693200,35868
1537696800,37993
1537700400,39770
1537704000,41336
1537707600,42734
1537711200,43881
1537714800,44695
1537718400,45012
1537722000,44898
1537725600,44305
1537729200,44463
1537732800,44300
1537736400,42649
1537740000,40051
1537743600,37058
1537747200,34775
1537750800,33302
1537754400,32518
1537758000,32288
1537761600,32798
1537765200,34609
1537768800,37841
1537772400,38923
1537776000,39581
1537779600,41443
1537783200,43837
1537786800,46292
1537790400,48411
1537794000,50496
1537797600,52182
1537801200,53574
1537804800,54473
1537808400,54323
1537812000,53082
1537815600,51821
1537819200,50796
1537822800,48151
1537826400,44364
1537830000,40657
1537833600,38040
1537837200,36267
1537840800,35204
1537844400,34736
1537848000,35085
1537851600,36846
1537855200,39970
1537858800,41050
1537862400,41703
1537866000,43401
1537869600,45953
1537873200,48791
1537876800,51910
1537880400,55109
1537884000,57530
1537887600,59369
1537891200,60085
1537894800,59391
1537898400,57600
1537902000,55753
1537905600,54284
1537909200,51479
1537912800,47743
1537916400,43958
1537920000,40994
1537923600,38944
1537927200,37688
1537930800,37004
1537934400,37195
1537938000,38978
1537941600,41784
1537945200,42341
1537948800,42652
1537952400,43982
1537956000,45795
1537959600,47393
1537963200,48583
1537966800,48769
1537970400,48383
1537974000,48221
1537977600,48159
1537981200,47575
1537984800,46279
1537988400,45603
1537992000,45012
1537995600,42810
1537999200,39878
1538002800,36816
1538006400,34364
1538010000,32933
1538013600,31967
1538017200,31435
1538020800,31529
1538024400,33087
1538028000,35980
1538031600,36980
1538035200,36928
1538038800,37699
1538042400,38826
1538046000,39934
1538049600,41328
1538053200,43232
1538056800,44745
1538060400,45897
1538064000,46972
1538067600,46928
1538071200,45898
1538074800,45270
1538078400,44751
1538082000,42826
1538085600,39718
1538089200,36419
1538092800,34002
1538096400,32350
1538100000,31266
1538103600,30777
1538107200,31007
1538110800,32764
1538114400,35865
1538118000,36997
1538121600,37459
1538125200,38716
1538128800,40377
1538132400,41960
1538136000,43694
1538139600,45396
1538143200,46691
1538146800,47776
1538150400,48621
1538154000,48336
1538157600,46897
1538161200,46166
1538164800,45483
1538168400,44092
1538172000,41865
1538175600,39269
1538179200,36875
1538182800,35156
1538186400,34029
1538190000,33321
1538193600,33176
1538197200,33562
1538200800,34607
1538204400,35684
1538208000,36779
1538211600,38326
1538215200,39723
1538218800,40706
1538222400,41442
1538226000,42178
1538229600,42753
1538233200,43243
1538236800,43812
1538240400,44003
1538244000,43423
1538247600,43475
1538251200,43086
1538254800,41898
1538258400,40186
1538262000,38038
1538265600,35926
1538269200,34344
1538272800,33255
1538276400,32590
1538280000,32274
1538283600,32351
1538287200,33056
1538290800,33814
1538294400,35489
1538298000,38152
1538301600,40698
1538305200,42912
1538308800,44951
1538312400,46762
1538316000,48257
1538319600,49262
1538323200,49714
1538326800,49485
1538330400,48377
1538334000,47735
1538337600,46924
1538341200,44909
1538344800,41895
1538348400,38600
1538352000,36188
1538355600,34670
1538359200,33798
1538362800,33496
1538366400,33961
1538370000,35922
1538373600,39209
1538377200,40373
1538380800,40823
1538384400,42388
1538388000,44054
1538391600,45842
1538395200,47856
1538398800,50275
1538402400,52107
1538406000,53568
1538409600,54629
1538413200,54289
1538416800,52538
1538420400,51480
1538424000,50207
1538427600,47593
1538431200,44141
1538434800,40511
1538438400,37719
1538442000,35843
1538445600,34625
1538449200,34037
1538452800,34356
1538456400,36197
1538460000,39459
1538463600,40675
1538467200,41232
1538470800,42997
1538474400,45557
1538478000,48460
1538481600,51270
1538485200,53915
1538488800,55557
1538492400,56321
1538496000,56534
1538499600,55823
1538503200,54165
1538506800,53204
1538510400,52250
1538514000,49851
1538517600,46289
1538521200,42526
1538524800,39792
1538528400,37902
1538532000,36760
1538535600,36245
1538539200,36541
1538542800,38289
1538546400,41371
1538550000,42453
1538553600,43095
1538557200,45645
1538560800,48526
1538564400,51426
1538568000,54279
1538571600,56945
1538575200,58722
1538578800,59809
1538582400,60269
1538586000,59534
1538589600,57192
1538593200,55774
1538596800,54254
1538600400,51535
1538604000,47843
1538607600,44064
1538611200,41067
1538614800,38994
1538618400,37655
1538622000,36850
1538625600,36785
1538629200,38463
1538632800,41297
1538636400,42289
1538640000,43175
1538643600,45838
1538647200,48973
1538650800,51875
1538654400,54721
1538658000,57423
1538661600,59191
1538665200,60259
1538668800,60750
1538672400,59758
1538676000,57388
1538679600,55804
1538683200,54041
1538686800,51219
1538690400,47643
1538694000,43824
1538697600,40774
1538701200,38830
1538704800,37557
1538708400,36888
1538712000,36977
1538715600,38492
1538719200,41554
1538722800,42597
1538726400,43603
1538730000,46366
1538733600,49417
1538737200,52403
1538740800,54997
1538744400,57600
1538748000,59270
1538751600,60221
1538755200,60286
1538758800,59243
1538762400,56480
1538766000,54680
1538769600,53049
1538773200,50684
1538776800,47821
1538780400,44427
1538784000,41610
1538787600,39422
1538791200,38108
1538794800,37137
1538798400,36738
1538802000,36914
1538805600,37699
1538809200,38369
1538812800,40218
1538816400,43356
1538820000,46696
1538823600,49543
1538827200,51807
1538830800,54051
1538834400,55583
1538838000,56637
1538841600,57004
1538845200,56008
1538848800,53606
1538852400,52137
1538856000,50123
1538859600,47676
1538863200,45110
1538866800,42476
1538870400,40280
1538874000,38525
1538877600,37242
1538881200,36338
1538884800,35841
1538888400,35877
1538892000,36362
1538895600,37004
1538899200,38784
1538902800,42071
1538906400,45448
1538910000,48552
1538913600,50965
1538917200,52865
1538920800,54085
1538924400,54355
1538928000,53609
1538931600,52489
1538935200,50921
1538938800,50405
1538942400,49066
1538946000,47357
1538949600,44797
1538953200,42172
1538956800,39566
1538960400,37961
1538964000,36951
1538967600,36573
1538971200,36970
1538974800,38539
1538978400,40912
1538982000,42093
1538985600,43047
1538989200,45294
1538992800,47919
1538996400,50064
1539000000,51685
1539003600,52697
1539007200,53079
1539010800,52892
1539014400,51953
1539018000,50671
1539021600,49232
1539025200,49141
1539028800,47998
1539032400,45816
1539036000,42783
1539039600,39809
1539043200,37413
1539046800,35842
1539050400,34995
1539054000,34786
1539057600,35204
1539061200,37122
1539064800,40361
1539068400,41571
1539072000,42024
1539075600,43142
1539079200,44817
1539082800,46305
1539086400,47379
1539090000,47772
1539093600,47828
1539097200,47937
1539100800,48312
1539104400,47919
1539108000,47003
1539111600,46814
1539115200,45716
1539118800,43376
1539122400,40272
1539126000,37180
1539129600,34688
1539133200,33093
1539136800,32159
1539140400,31732
1539144000,32011
1539147600,33693
1539151200,36661
1539154800,37690
1539158400,37892
1539162000,39284
1539165600,40964
1539169200,42402
1539172800,43793
1539176400,45316
1539180000,46636
1539183600,47760
1539187200,48470
1539190800,47819
1539194400,46062
1539198000,45292
1539201600,44028
1539205200,41663
1539208800,38473
1539212400,35248
1539216000,32705
1539219600,31174
1539223200,30098
1539226800,29645
1539230400,29903
1539234000,31499
1539237600,34484
1539241200,35518
1539244800,35641
1539248400,36538
1539252000,37584
1539255600,38688
1539259200,39730
1539262800,40878
1539266400,41907
1539270000,42923
1539273600,43593
1539277200,43129
1539280800,42072
1539284400,42375
1539288000,41801
1539291600,40050
1539295200,37279
1539298800,34347
1539302400,32117
1539306000,30613
1539309600,29808
1539313200,29459
1539316800,29800
1539320400,31441
1539324000,34425
1539327600,35701
1539331200,36217
1539334800,37655
1539338400,39313
1539342000,40991
1539345600,42538
1539349200,44227
1539352800,45490
1539356400,46157
1539360000,46452
1539363600,45987
1539367200,44642
1539370800,44251
1539374400,43057
1539378000,41562
1539381600,39511
1539385200,37255
1539388800,35198
1539392400,33604
1539396000,32470
1539399600,31899
1539403200,31732
1539406800,32236
1539410400,33340
1539414000,34706
1539417600,36335
1539421200,38772
1539424800,41036
1539428400,43065
1539432000,44586
1539435600,45382
1539439200,45724
1539442800,46265
1539446400,46335
1539450000,46188
1539453600,45038
1539457200,44809
1539460800,43738
1539464400,42168
1539468000,40243
1539471600,38070
1539475200,36082
1539478800,34494
1539482400,33412
1539486000,32694
1539489600,32282
1539493200,32307
1539496800,32786
1539500400,33407
1539504000,35096
1539507600,37845
1539511200,40287
1539514800,42747
1539518400,45122
1539522000,47256
1539525600,49162
1539529200,50687
1539532800,51151
1539536400,50545
1539540000,48894
1539543600,48531
1539547200,47157
1539550800,44804
1539554400,41640
1539558000,38376
1539561600,35849
1539565200,34158
1539568800,33146
1539572400,32480
1539576000,32803
1539579600,34530
1539583200,37658
1539586800,39143
1539590400,39592
1539594000,40336
1539597600,40750
1539601200,40722
1539604800,40396
1539608400,39965
1539612000,39492
1539615600,39314
1539619200,39827
1539622800,40359
1539626400,41037
1539630000,41696
1539633600,41025
1539637200,39392
1539640800,36749
1539644400,34354
1539648000,32713
1539651600,31726
1539655200,31291
1539658800,31280
1539662400,32022
1539666000,34196
1539669600,37714
1539673200,39371
1539676800,39397
1539680400,39848
1539684000,40164
1539687600,40149
1539691200,39900
1539694800,39696
1539698400,39352
1539702000,39093
1539705600,39475
1539709200,39668
1539712800,40125
1539716400,40835
1539720000,40189
1539723600,38517
1539727200,35966
1539730800,33573
1539734400,31931
1539738000,30995
1539741600,30540
1539745200,30455
1539748800,31053
1539752400,33132
1539756000,36568
1539759600,37953
1539763200,37832
1539766800,38045
1539770400,38209
1539774000,38052
1539777600,37819
1539781200,37719
1539784800,37484
1539788400,37388
1539792000,37772
1539795600,38225
1539799200,38897
1539802800,39679
1539806400,39149
1539810000,37644
1539813600,35280
1539817200,32939
1539820800,31290
1539824400,30328
1539828000,29836
1539831600,29728
1539835200,30339
1539838800,32311
1539842400,35740
1539846000,37150
1539849600,37000
1539853200,37252
1539856800,37439
1539860400,37325
1539864000,37077
1539867600,36899
1539871200,36751
1539874800,36594
1539878400,36672
1539882000,36759
1539885600,37227
1539889200,38239
1539892800,37825
1539896400,36595
1539900000,34466
1539903600,32236
1539907200,30522
1539910800,29480
1539914400,28876
