lat,lon,vertex1_lat,vertex1_lon,vertex2_lat,vertex2_lon,vertex3_lat,vertex3_lon,vertex4_lat,vertex4_lon,vertex5_lat,vertex5_lon,vertex6_lat,vertex6_lon
26.9744,-98.4129,26.8798,-98.1994,26.7605,-98.4004,26.8551,-98.6137,27.0691,-98.6266,27.1887,-98.4256,27.0940,-98.2117
26.9491,-98.8271,26.8551,-98.6137,26.7353,-98.8139,26.8293,-99.0271,27.0430,-99.0407,27.1631,-98.8404,27.0691,-98.6266
26.9225,-99.2403,26.8293,-99.0271,26.7090,-99.2266,26.8023,-99.4396,27.0158,-99.4537,27.1363,-99.2543,27.0430,-99.0407
26.7107,-97.3571,26.6141,-97.1437,26.4960,-97.3461,26.5926,-97.5592,26.8073,-97.5706,26.9257,-97.3682,26.8290,-97.1545
26.6885,-97.7725,26.5926,-97.5592,26.4740,-97.7609,26.5700,-97.9739,26.7845,-97.9859,26.9033,-97.7842,26.8073,-97.5706
26.6652,-98.1870,26.5700,-97.9739,26.4509,-98.1748,26.5462,-98.3878,26.7605,-98.4004,26.8798,-98.1994,26.7845,-97.9859
26.6407,-98.6008,26.5462,-98.3878,26.4267,-98.5880,26.5212,-98.8008,26.7353,-98.8139,26.8551,-98.6137,26.7605,-98.4004
26.6151,-99.0136,26.5212,-98.8008,26.4013,-99.0002,26.4951,-99.2128,26.7090,-99.2266,26.8293,-99.0271,26.7353,-98.8139
26.3987,-97.1330,26.3015,-96.9201,26.1837,-97.1223,26.2809,-97.3351,26.4960,-97.3461,26.6141,-97.1437,26.5168,-96.9305
26.3775,-97.5478,26.2809,-97.3351,26.1626,-97.5366,26.2592,-97.7492,26.4740,-97.7609,26.5926,-97.5592,26.4960,-97.3461
26.3550,-97.9619,26.2592,-97.7492,26.1404,-97.9501,26.2362,-98.1626,26.4509,-98.1748,26.5700,-97.9739,26.4740,-97.7609
26.3314,-98.3752,26.2362,-98.1626,26.1170,-98.3627,26.2122,-98.5751,26.4267,-98.5880,26.5462,-98.3878,26.4509,-98.1748
26.3067,-98.7876,26.2122,-98.5751,26.0925,-98.7745,26.1870,-98.9868,26.4013,-99.0002,26.5212,-98.8008,26.4267,-98.5880
26.0655,-97.3240,25.9683,-97.1117,25.8503,-97.3131,25.9474,-97.5253,26.1626,-97.5366,26.2809,-97.3351,26.1837,-97.1223
26.0439,-97.7376,25.9474,-97.5253,25.8289,-97.7261,25.9254,-97.9382,26.1404,-97.9501,26.2592,-97.7492,26.1626,-97.5366
26.0212,-98.1504,25.9254,-97.9382,25.8064,-98.1383,25.9022,-98.3503,26.1170,-98.3627,26.2362,-98.1626,26.1404,-97.9501
25.7318,-97.5141,25.6348,-97.3022,25.5165,-97.5029,25.6136,-97.7146,25.8289,-97.7261,25.9474,-97.5253,25.8503,-97.3131
